timestamp,x,y,z
1693558392106,0.001735687255859375,-0.013217926025390625,0.017757415771484375
1693558393115,-0.004940032958984375,-0.005474090576171875,0.26729583740234375
1693558394254,0.08251190185546875,0.15447616577148438,-1.0838699340820312
1693558395252,0.041790008544921875,-0.10267257690429688,-0.3683662414550781
1693558396246,-0.053806304931640625,0.1468658447265625,0.17810821533203125
1693558397243,-0.049800872802734375,-0.015888214111328125,0.09172439575195312
1693558398239,-0.004405975341796875,0.06769180297851562,0.2714347839355469
1693558399235,0.04726409912109375,-0.076904296875,-0.19186019897460938
1693558400232,-0.145263671875,0.09252548217773438,0.02750396728515625
1693558401228,0.2775764465332031,-0.10961532592773438,-0.4028129577636719
1693558402225,-0.18798828125,-0.338592529296875,-0.3066825866699219
1693558403221,0.022296905517578125,-0.2077484130859375,-0.1927947998046875
1693558404223,0.05687713623046875,-0.07930755615234375,-0.421905517578125
1693558405196,0.018157958984375,-0.07169723510742188,-0.29666900634765625
1693558406234,0.01068115234375,-0.30975341796875,-0.23939132690429688
1693558407189,-0.0811767578125,-0.2853202819824219,0.14513015747070312
1693558408225,0.041255950927734375,0.065155029296875,-0.057544708251953125
1693558409221,-0.03551483154296875,-0.024433135986328125,0.0624847412109375
1693558410218,0.043792724609375,0.030040740966796875,0.21696090698242188
1693558411214,-0.028171539306640625,0.054073333740234375,0.12950897216796875
1693558412211,0.24286270141601562,-0.073699951171875,-0.04619598388671875
1693558413208,-0.11295318603515625,-0.0464630126953125,-0.06582260131835938
1693558414208,0.0186920166015625,0.06662368774414062,-0.20067214965820312
1693558415200,-0.0624847412109375,0.1222991943359375,0.16595840454101562
1693558416208,-0.033512115478515625,-0.02002716064453125,0.01922607421875
1693558417274,-0.02750396728515625,-0.049266815185546875,-0.0731658935546875
1693558418244,-0.020294189453125,-0.09973526000976562,0.047397613525390625
1693558419233,-0.008411407470703125,0.0379180908203125,0.12643814086914062
1693558420231,-0.10801315307617188,0.044727325439453125,-0.19039154052734375
1693558421226,-0.02590179443359375,0.02162933349609375,-0.016422271728515625
1693558422228,0.08945465087890625,0.019359588623046875,0.31055450439453125
1693558423219,-0.13444900512695312,-0.13698577880859375,-0.0923919677734375
1693558424221,0.08892059326171875,-0.06488800048828125,-0.0688934326171875
1693558425211,0.016689300537109375,0.010547637939453125,-0.030040740966796875
1693558426210,0.07917404174804688,-0.05207061767578125,0.044193267822265625
1693558427237,0.16222000122070312,-0.11829376220703125,-0.043392181396484375
1693558428241,-0.045928955078125,-0.07089614868164062,-0.15607833862304688
1693558429256,-0.014553070068359375,-0.054874420166015625,-0.025501251220703125
1693558430237,-0.07463455200195312,0.067291259765625,0.16996383666992188
1693558431223,-0.08358001708984375,0.060482025146484375,0.08144378662109375
1693558432196,0.04833221435546875,-0.017490386962890625,0.12537002563476562
1693558433267,-0.01682281494140625,0.001068115234375,0.033111572265625
1693558434189,0.0128173828125,0.02109527587890625,-0.020160675048828125
1693558435241,0.21455764770507812,-0.002002716064453125,0.010280609130859375
1693558436216,0.012416839599609375,-0.005474090576171875,0.02696990966796875
1693558437217,0.21068572998046875,-0.07944107055664062,0.04192352294921875
1693558438206,0.018558502197265625,-0.050601959228515625,-0.032176971435546875
1693558439212,0.06702423095703125,0.06822586059570312,0.0389862060546875
1693558440202,0.03871917724609375,-0.11495590209960938,-0.0112152099609375
1693558441194,-0.09372711181640625,0.11388778686523438,-0.14085769653320312
1693558442210,-0.1153564453125,0.059814453125,0.2034759521484375
1693558443188,-0.03070831298828125,-0.12310028076171875,-0.20120620727539062
1693558444262,-0.012416839599609375,-0.10374069213867188,-0.057544708251953125
1693558445209,-0.0678253173828125,-0.07089614868164062,-0.10494232177734375
1693558446229,0.016422271728515625,0.23164749145507812,0.16208648681640625
1693558447185,0.20841598510742188,-0.11335372924804688,-0.5767822265625
1693558448223,0.050334930419921875,-0.13805389404296875,-0.276641845703125
1693558449227,0.3320503234863281,-0.374908447265625,-0.52337646484375
1693558450198,-0.00240325927734375,-0.137786865234375,-0.21055221557617188
1693558451188,0.09639739990234375,-0.11749267578125,-0.4434013366699219
1693558452225,0.23632049560546875,-0.25875091552734375,-0.2730369567871094
1693558453182,0.02162933349609375,-0.12243270874023438,0.6353950500488281
1693558454177,0.07463455200195312,0.13097763061523438,0.589599609375
1693558455177,0.053806304931640625,0.24152755737304688,0.19132614135742188
1693558456178,0.02269744873046875,0.14125823974609375,-0.056209564208984375
1693558457167,0.006809234619140625,-0.1970672607421875,0.18918991088867188
1693558458167,0.05954742431640625,0.09853363037109375,0.22603988647460938
1693558459177,0.0016021728515625,0.027904510498046875,-0.14085769653320312
1693558460167,0.12136459350585938,0.0154876708984375,0.41149139404296875
1693558461155,-0.09279251098632812,0.07610321044921875,-0.11882781982421875
1693558462147,0.06061553955078125,0.0197601318359375,0.005741119384765625
1693558463182,-0.00453948974609375,0.09252548217773438,0.18878936767578125
1693558464144,-0.04085540771484375,0.061817169189453125,0.494537353515625
1693558465138,0.029773712158203125,-0.07356643676757812,-0.163421630859375
1693558466138,0.014286041259765625,-0.00400543212890625,0.008544921875
1693558467129,0.025768280029296875,-0.007610321044921875,-0.12617111206054688
1693558468126,-0.02376556396484375,0.022563934326171875,-0.0176239013671875
1693558469122,0.024166107177734375,-0.026702880859375,0.15167236328125
1693558470153,0.031375885009765625,0.030040740966796875,-0.17637252807617188
1693558471117,0.015354156494140625,-0.05901336669921875,-0.22817611694335938
1693558472114,0.02109527587890625,0.050868988037109375,0.09012222290039062
1693558473309,-0.047664642333984375,-0.0357818603515625,0.1372528076171875
1693558474305,0.013217926025390625,-0.004940032958984375,-0.38265228271484375
1693558475303,-0.031909942626953125,0.06315231323242188,-0.04673004150390625
1693558476298,-0.016155242919921875,0.001735687255859375,0.006275177001953125
1693558477297,-0.003871917724609375,0.00026702880859375,0.0315093994140625
1693558478291,-0.000667572021484375,-0.007877349853515625,-0.035114288330078125
1693558479286,-0.0016021728515625,-0.000400543212890625,-0.00186920166015625
1693558480310,-0.0005340576171875,0.0122833251953125,-0.010013580322265625
1693558481278,-0.001068115234375,-0.008144378662109375,0.008945465087890625
1693558482274,-0.0016021728515625,-0.004940032958984375,-0.00026702880859375
1693558483270,-0.001201629638671875,-0.0090789794921875,-0.010814666748046875
1693558484268,-0.00080108642578125,-0.000667572021484375,0.002002716064453125
1693558485264,-0.000934600830078125,0.000934600830078125,-0.00293731689453125
1693558486260,-0.001201629638671875,-0.001735687255859375,-0.000133514404296875
1693558487256,-0.00133514404296875,-0.000667572021484375,-0.00640869140625
1693558488252,-0.00133514404296875,-0.003070831298828125,0.00667572021484375
1693558489249,0.00026702880859375,0.00133514404296875,-0.005741119384765625
1693558490249,-0.00026702880859375,0.000934600830078125,-0.001068115234375
1693558491242,0.000133514404296875,-0.000934600830078125,-0.00293731689453125
1693558492236,0.0,-0.0026702880859375,0.0026702880859375
1693558493233,0.0,-0.008144378662109375,0.00881195068359375
1693558494230,-0.03631591796875,0.16315460205078125,0.9398078918457031
1693558495226,-0.011882781982421875,0.08798599243164062,0.30307769775390625
1693558496238,-0.13645172119140625,-0.10601043701171875,0.05767822265625
1693558497219,0.052471160888671875,0.00133514404296875,0.5659675598144531
1693558498215,0.00213623046875,0.06195068359375,0.3392601013183594
1693558499216,0.003604888916015625,0.002002716064453125,0.067291259765625
1693558500207,0.02349853515625,0.045795440673828125,0.14753341674804688
1693558501228,0.09546279907226562,-0.018024444580078125,0.01922607421875
1693558502213,0.00293731689453125,0.024700164794921875,-0.0048065185546875
1693558503205,-0.001068115234375,0.13965606689453125,0.17023086547851562
1693558504214,0.04299163818359375,-0.06275177001953125,-0.152740478515625
1693558505189,0.016155242919921875,0.1169586181640625,0.18598556518554688
1693558506186,-0.11068344116210938,-0.09172439575195312,-0.1703643798828125
1693558507190,-0.065155029296875,0.07984161376953125,-0.02429962158203125
1693558508180,0.09973526000976562,-0.02323150634765625,-0.7516860961914062
1693558509175,0.15714645385742188,-0.3197669982910156,-0.4224395751953125
1693558510172,-0.006275177001953125,-0.3337860107421875,0.18985748291015625
1693558511180,0.2301788330078125,0.044994354248046875,0.13538360595703125
1693558512165,-0.06542205810546875,0.13658523559570312,0.4305839538574219
1693558513171,-0.04058837890625,-0.01735687255859375,0.4229736328125
1693558514165,-0.06956100463867188,0.10747909545898438,-0.18585205078125
1693558515153,0.07383346557617188,-0.035247802734375,-0.13097763061523438
1693558516150,0.07783889770507812,-0.07677078247070312,-0.022563934326171875
1693558517148,0.093994140625,0.03871917724609375,-0.043659210205078125
1693558518148,0.02323150634765625,0.005340576171875,0.225372314453125
1693558519137,0.054607391357421875,-0.020294189453125,-0.08478164672851562
1693558520143,0.0357818603515625,0.04032135009765625,0.23084640502929688
1693558521151,-0.139923095703125,-0.0582122802734375,-0.07757186889648438
1693558522129,-0.19346237182617188,0.040988922119140625,-0.005474090576171875
1693558523123,0.20748138427734375,0.059146881103515625,-0.13177871704101562
1693558524119,0.13071060180664062,-0.07904052734375,0.41255950927734375
1693558525116,0.17076492309570312,0.05954742431640625,0.3875923156738281
1693558526312,0.5452728271484375,0.36022186279296875,1.1789321899414062
1693558527133,0.02269744873046875,0.4284477233886719,0.16208648681640625
1693558528106,-0.13057708740234375,0.1324462890625,-0.30467987060546875
1693558529300,0.030975341796875,-0.11575698852539062,0.04352569580078125
1693558530098,0.039386749267578125,-0.1308441162109375,0.0048065185546875
1693558531096,0.024700164794921875,0.050334930419921875,0.0432586669921875
1693558532290,-0.0208282470703125,-0.042858123779296875,0.12029647827148438
1693558533286,-0.024433135986328125,0.07463455200195312,-0.1105499267578125
1693558534283,-0.02376556396484375,0.047664642333984375,0.16649246215820312
1693558535304,0.062084197998046875,0.04486083984375,-0.22871017456054688
1693558536275,0.120697021484375,-0.21242141723632812,-0.7942771911621094
