timestamp,x,y,z
1693840394548,11.825592041015625,6.179481506347656,-45.536659240722656
1693840395543,11.223274230957031,5.0016632080078125,-45.171939849853516
1693840396537,10.001262664794922,3.4293060302734375,-45.299259185791016
1693840397531,10.283859252929688,4.926292419433594,-44.55794906616211
1693840398526,10.922332763671875,3.841949462890625,-45.33467102050781
1693840399521,11.514823913574219,3.0417633056640625,-46.1190071105957
1693840400515,9.97457504272461,2.8349456787109375,-45.764991760253906
1693840401509,10.678672790527344,2.9209823608398438,-45.35179138183594
1693840402504,7.688056945800781,2.2728042602539062,-45.906002044677734
1693840403498,10.152793884277344,2.0164642333984375,-46.736480712890625
1693840404493,11.185211181640625,2.333038330078125,-46.49013137817383
1693840405487,8.958988189697266,2.8183212280273438,-46.37832260131836
1693840406482,8.8065185546875,3.3632125854492188,-43.911991119384766
1693840407476,7.2371673583984375,3.8840866088867188,-46.609130859375
1693840408471,7.488758087158203,3.5794448852539062,-46.07630157470703
1693840409466,8.215442657470703,4.1314849853515625,-48.404624938964844
1693840410460,8.97018814086914,2.5447235107421875,-45.711280822753906
1693840411454,12.239330291748047,4.09893798828125,-44.76588821411133
1693840412449,8.657341003417969,2.8928756713867188,-45.22256088256836
1693840413443,11.968952178955078,3.2546310424804688,-44.35434341430664
1693840414438,10.588668823242188,2.4114837646484375,-45.38081741333008
1693840415432,12.139297485351562,1.6637496948242188,-42.5433235168457
1693840416427,12.036518096923828,0.6645431518554688,-45.4769401550293
1693840417422,12.835712432861328,0.47286224365234375,-44.78580093383789
1693840418416,14.156726837158203,1.4903030395507812,-44.378997802734375
1693840419410,13.14328384399414,2.7138290405273438,-44.17811965942383
1693840420405,13.186527252197266,2.125030517578125,-44.56481170654297
1693840421399,12.157833099365234,1.969451904296875,-45.27664566040039
1693840422394,13.414932250976562,2.919647216796875,-43.4906005859375
1693840423388,9.236148834228516,2.5165481567382812,-45.1739501953125
1693840424383,9.512336730957031,3.54620361328125,-44.66893005371094
1693840425377,7.665611267089844,3.8608627319335938,-44.451515197753906
1693840426372,7.416271209716797,2.4063720703125,-46.08515930175781
1693840427366,11.480083465576172,0.6646499633789062,-44.72557830810547
1693840428361,12.884639739990234,1.0780410766601562,-45.347660064697266
1693840429355,11.095592498779297,1.3589401245117188,-44.87136459350586
1693840430350,11.444686889648438,2.3466644287109375,-46.187294006347656
1693840431344,12.730728149414062,2.168731689453125,-45.4415397644043
1693840432339,11.417072296142578,3.1044464111328125,-45.693199157714844
1693840433333,13.385478973388672,3.4879608154296875,-44.66719055175781
1693840434329,9.501228332519531,4.214149475097656,-45.67889404296875
1693840435323,9.954719543457031,4.446205139160156,-46.132686614990234
1693840436317,8.24734878540039,5.631507873535156,-46.840396881103516
1693840437312,7.550926208496094,5.5671234130859375,-46.75101852416992
1693840438306,4.4691009521484375,5.59918212890625,-46.15620803833008
1693840439300,5.900074005126953,4.7616424560546875,-46.48988342285156
1693840440295,6.141391754150391,4.873046875,-45.627349853515625
1693840441290,0.25273895263671875,6.208198547363281,-46.10355758666992
1693840442284,-0.24094390869140625,9.249313354492188,-51.1441764831543
1693840443279,-0.9033432006835938,5.026054382324219,-54.87364196777344
1693840444273,-3.585906982421875,-4.113868713378906,-47.71828079223633
1693840445268,-9.57016372680664,4.150115966796875,7.891666412353516
1693840446263,-8.460803985595703,5.120994567871094,6.6451568603515625
1693840447257,-11.620624542236328,6.119232177734375,8.501529693603516
1693840448252,-9.993595123291016,5.9347381591796875,6.936866760253906
1693840449246,-16.131771087646484,7.6487579345703125,4.095420837402344
1693840450240,-9.551372528076172,3.8288497924804688,6.964469909667969
1693840451235,-8.511215209960938,4.969635009765625,7.775482177734375
1693840452229,-9.890018463134766,5.1885833740234375,7.114349365234375
1693840453224,-12.127029418945312,5.1271514892578125,7.683601379394531
1693840454218,-12.543750762939453,4.895179748535156,6.9029541015625
1693840455213,-11.390068054199219,5.60174560546875,7.2218017578125
1693840456207,-10.751838684082031,6.990013122558594,5.815940856933594
1693840457202,-9.652889251708984,6.4473876953125,6.505439758300781
1693840458197,-10.104507446289062,5.948509216308594,7.690845489501953
1693840459191,-10.951343536376953,6.115135192871094,7.6296234130859375
1693840460186,-7.389533996582031,6.463081359863281,7.436859130859375
1693840461180,-8.579456329345703,5.93975830078125,8.134502410888672
1693840462175,-9.053348541259766,5.811363220214844,8.294071197509766
1693840463169,-10.227413177490234,5.432685852050781,8.85629653930664
1693840464164,-10.527305603027344,6.202964782714844,9.42306900024414
1693840465159,-9.579757690429688,6.04962158203125,9.575660705566406
1693840467148,-13.84368896484375,7.3076324462890625,9.911510467529297
1693840468143,-16.296016693115234,5.8531341552734375,10.384845733642578
1693840469136,-15.83407974243164,6.2487640380859375,9.698810577392578
1693840470131,-17.875041961669922,3.9857711791992188,10.412399291992188
1693840471125,-17.576274871826172,4.1428375244140625,9.535511016845703
1693840472120,-16.007488250732422,4.0798187255859375,9.23443603515625
1693840473114,-16.76076889038086,4.485221862792969,9.243213653564453
1693840474109,-16.603519439697266,4.778526306152344,9.241073608398438
1693840475103,-16.931758880615234,5.175933837890625,9.477996826171875
1693840476098,-16.65401840209961,5.5830841064453125,9.786338806152344
1693840477093,-16.593753814697266,5.7488861083984375,10.460330963134766
1693840478087,-16.87173843383789,6.148490905761719,10.306507110595703
1693840479082,-15.821857452392578,7.2538909912109375,10.03542709350586
1693840480076,-16.053607940673828,7.1366119384765625,10.47842788696289
1693840481071,-16.011707305908203,6.8863983154296875,10.608909606933594
1693840482065,-16.03702163696289,6.906822204589844,10.703323364257812
1693840483060,-15.794658660888672,7.03729248046875,10.461673736572266
1693840484054,-15.014179229736328,6.808586120605469,10.205886840820312
1693840485049,-16.76742935180664,5.393257141113281,9.613273620605469
1693840486043,-16.579212188720703,5.2984619140625,8.86124038696289
1693840487038,-17.361263275146484,4.9845733642578125,8.735824584960938
1693840488031,-17.33249282836914,4.848106384277344,8.758556365966797
1693840489026,-16.785381317138672,5.1731719970703125,8.846248626708984
1693840490021,-16.458187103271484,5.399345397949219,8.686328887939453
1693840491015,-16.09749984741211,5.734031677246094,8.796955108642578
1693840492010,-15.909854888916016,5.927345275878906,8.73794174194336
1693840493004,-16.015445709228516,5.4195556640625,9.186927795410156
1693840493999,-16.33578872680664,5.7287445068359375,8.860843658447266
1693840494993,-16.389362335205078,5.7527923583984375,8.765140533447266
1693840495987,-16.267292022705078,5.808929443359375,8.258056640625
1693840496982,-16.002918243408203,5.776161193847656,8.529083251953125
1693840497977,-16.21517562866211,5.9513397216796875,9.02459716796875
1693840498971,-16.593761444091797,5.886589050292969,9.352020263671875
1693840499965,-16.428974151611328,6.198707580566406,9.926074981689453
1693840500959,-15.525192260742188,6.504600524902344,9.946426391601562
1693840501954,-15.683883666992188,6.433296203613281,9.705799102783203
1693840502949,-15.90787124633789,6.113182067871094,10.158092498779297
1693840503943,-16.704143524169922,6.093513488769531,10.516101837158203
1693840504938,-16.384845733642578,5.7062835693359375,10.700698852539062
1693840505932,-15.718395233154297,5.849525451660156,10.720386505126953
1693840506926,-16.142803192138672,5.81842041015625,10.744712829589844
1693840507921,-14.670318603515625,6.025917053222656,10.633678436279297
1693840508916,-12.867942810058594,7.402336120605469,10.39218521118164
1693840509910,-12.230220794677734,7.2447967529296875,10.627269744873047
1693840510904,-11.637001037597656,7.214286804199219,10.18035888671875
1693840511899,-10.828624725341797,6.102073669433594,9.537654876708984
1693840512893,-10.780651092529297,6.452033996582031,9.121665954589844
1693840513888,-10.3865966796875,6.5521087646484375,9.121063232421875
1693840514882,-9.511123657226562,6.2376708984375,9.364147186279297
1693840515876,-11.898674011230469,3.9886322021484375,9.380775451660156
1693840516871,-8.966415405273438,5.809425354003906,8.411457061767578
1693840517865,-6.841896057128906,3.7325210571289062,8.656867980957031
1693840518860,-1.5901641845703125,4.4951934814453125,-39.077301025390625
1693840519855,-2.0176849365234375,3.3975753784179688,-42.96226119995117
1693840520848,-2.647869110107422,5.181793212890625,-40.260902404785156
1693840521843,0.958892822265625,2.720458984375,-46.674346923828125
1693840522837,-2.4105911254882812,-7.740501403808594,-25.981285095214844
1693840523832,4.484378814697266,6.0998992919921875,-38.92729187011719
1693840524826,2.8227767944335938,4.702705383300781,-36.88945770263672
1693840525821,-2.2770614624023438,6.401054382324219,-41.447174072265625
1693840526815,-3.0660781860351562,9.226112365722656,-39.6451416015625
1693840527809,2.066253662109375,8.649238586425781,-49.28899002075195
1693840528804,8.631767272949219,1.3010711669921875,-48.6325798034668
1693840529798,-6.240516662597656,2.3041000366210938,-42.809383392333984
1693840530794,-6.533439636230469,4.683280944824219,-42.97734832763672
1693840531788,-9.457633972167969,2.6636276245117188,-46.53776168823242
1693840532782,-13.93509292602539,4.072181701660156,-50.47417449951172
1693840533777,-8.520526885986328,1.6356048583984375,-48.547119140625
1693840534771,-1.9456291198730469,-1.0103759765625,-51.71718978881836
1693840535765,-7.4255218505859375,3.23248291015625,-43.36177062988281
1693840536760,-4.7049713134765625,0.9153213500976562,-48.386985778808594
1693840537755,-5.7879638671875,4.4802093505859375,-55.803245544433594
1693840538749,-4.544300079345703,4.7087860107421875,-48.55156326293945
1693840539744,-3.540454864501953,0.12830352783203125,-52.411529541015625
1693840540738,-8.80014419555664,3.4502105712890625,-51.06269454956055
1693840541732,-8.84310531616211,-9.047355651855469,-50.4310302734375
1693840542727,9.61508560180664,-1.4275970458984375,-5.248462677001953
1693840543722,3.9471054077148438,25.664840698242188,23.7249755859375
1693840544717,24.635108947753906,7.298797607421875,12.420158386230469
1693840545711,7.099851608276367,-3.9397354125976562,26.52526092529297
1693840546705,-11.359664916992188,13.186813354492188,-5.647979736328125
1693840547700,-1.7191047668457031,1.8757095336914062,11.872573852539062
1693840548694,-30.627063751220703,5.648780822753906,-14.774078369140625
1693840549689,-22.31033706665039,1.0630264282226562,-7.9307708740234375
1693840550684,-18.804519653320312,-6.263679504394531,-13.928329467773438
1693840551678,-31.108020782470703,0.09708404541015625,-16.79305648803711
1693840552672,-30.374408721923828,-2.485076904296875,-16.60987091064453
1693840553667,-20.25632095336914,-0.77587890625,-49.60010528564453
1693840554661,-12.496585845947266,3.39849853515625,-39.72692108154297
1693840555656,-7.876518249511719,5.417457580566406,-40.386863708496094
1693840556651,-7.090457916259766,3.95233154296875,-39.180511474609375
1693840557645,-2.988208770751953,5.710182189941406,-35.79777526855469
1693840558640,-5.227840423583984,3.5056381225585938,-37.07402038574219
1693840559634,-6.010066986083984,6.278205871582031,-36.1458740234375
1693840560629,-5.569217681884766,8.321357727050781,-36.62457275390625
1693840561624,1.4520149230957031,9.4296875,-31.811965942382812
1693840562618,-3.0670089721679688,7.4547271728515625,-37.777992248535156
1693840563612,0.23315048217773438,9.117660522460938,-36.209861755371094
1693840564607,-0.579315185546875,8.147026062011719,-37.735572814941406
1693840565601,-2.81158447265625,5.970123291015625,-34.76782989501953
1693840566596,-1.5606689453125,6.6107025146484375,-32.078941345214844
1693840567591,-1.9433937072753906,6.222419738769531,-32.41371154785156
1693840568586,-6.9734954833984375,5.563323974609375,-35.874298095703125
1693840569580,-15.317264556884766,4.8018951416015625,-39.65331268310547
1693840570575,-19.21096420288086,0.9508132934570312,-41.36431121826172
1693840571569,-18.635120391845703,2.3196792602539062,-42.91902542114258
1693840572564,-20.263317108154297,0.35141754150390625,-43.061710357666016
1693840573558,-18.270748138427734,-3.0591049194335938,-42.55766677856445
1693840574553,-13.969898223876953,-3.2007293701171875,-38.87181854248047
1693840575547,-14.441883087158203,-4.06689453125,-39.912376403808594
1693840576541,-11.515941619873047,0.26222991943359375,-35.109535217285156
1693840577537,-11.111637115478516,0.2561492919921875,-34.1929931640625
1693840578531,-12.09628677368164,-0.9159164428710938,-34.649810791015625
1693840579525,-13.846508026123047,-3.7604217529296875,-37.004661560058594
1693840580520,-16.268383026123047,-4.8096771240234375,-37.90558624267578
1693840581514,-16.991443634033203,-3.1947708129882812,-37.00495910644531
1693840582508,-15.091602325439453,-1.8337860107421875,-36.269920349121094
1693840583503,-19.205425262451172,-5.212776184082031,-39.40394592285156
1693840584498,-16.241283416748047,-3.0874404907226562,-36.451026916503906
1693840585492,-13.594066619873047,-0.5450057983398438,-33.99592590332031
1693840586488,-14.11031723022461,-1.2014389038085938,-34.78044891357422
1693840587481,-14.249828338623047,-1.4195938110351562,-35.69673156738281
1693840588475,-14.066219329833984,-1.8228607177734375,-36.416419982910156
1693840589470,-15.606555938720703,-3.5277862548828125,-38.565643310546875
1693840590464,-17.255413055419922,-4.89935302734375,-40.04090881347656
1693840591459,-17.057003021240234,-6.796844482421875,-40.094947814941406
1693840592453,-19.170330047607422,-7.739921569824219,-42.6663703918457
1693840593448,-28.242717742919922,1.5872039794921875,-48.33857727050781
1693840594443,-27.084888458251953,0.6836395263671875,-55.240821838378906
1693840595437,-24.776187896728516,-8.828956604003906,-56.08468246459961
1693840596431,-28.601299285888672,1.5464706420898438,-59.5919189453125
1693840597426,-24.05203628540039,0.03931427001953125,-56.03961944580078
1693840598420,-15.732463836669922,2.1502456665039062,-55.850059509277344
1693840599415,-9.23635482788086,5.5157318115234375,-45.745330810546875
1693840600409,-2.531524658203125,-0.3307342529296875,-44.83531188964844
1693840601403,-7.583076477050781,2.18023681640625,-39.25494384765625
1693840602398,-4.695030212402344,3.8636856079101562,-39.829681396484375
1693840603392,-10.212921142578125,2.1565475463867188,-47.64825439453125
1693840604387,-13.032154083251953,0.856781005859375,-51.55095291137695
1693840605381,-14.578205108642578,0.6306915283203125,-52.78419876098633
1693840606376,-17.318584442138672,1.7645721435546875,-50.38132095336914
1693840607370,-14.312274932861328,1.3895492553710938,-46.21593475341797
1693840608365,-12.048534393310547,0.45598602294921875,-47.39714813232422
1693840609359,-10.172782897949219,0.956634521484375,-46.516845703125
1693840610354,-11.240924835205078,2.2695846557617188,-47.890750885009766
1693840611348,-17.639339447021484,2.5595321655273438,-49.80376052856445
1693840612343,-17.774097442626953,0.9660186767578125,-55.25193786621094
1693840613337,-22.330493927001953,-3.020965576171875,-52.458457946777344
1693840614332,-18.477855682373047,-1.317169189453125,-55.95485305786133
1693840615327,-13.344112396240234,3.2904205322265625,-46.262393951416016
1693840616321,-10.25466537475586,2.1567001342773438,-46.662471771240234
1693840617315,-13.08072280883789,2.0609970092773438,-48.34953308105469
1693840618310,-8.603019714355469,3.214813232421875,-46.67332458496094
1693840619304,-13.127788543701172,0.16240692138671875,-53.13106918334961
1693840620299,-13.445201873779297,1.0723953247070312,-54.623085021972656
1693840621293,-16.424968719482422,1.852264404296875,-57.96162033081055
1693840622289,-0.4509010314941406,-3.2021102905273438,-59.497215270996094
1693840623283,-6.408699035644531,-0.8202133178710938,-51.6495246887207
1693840624277,-5.684345245361328,1.5725250244140625,-43.63058090209961
1693840625272,-5.613582611083984,4.182853698730469,-36.54515075683594
1693840626266,-2.424144744873047,6.587127685546875,-30.727706909179688
1693840627260,2.8538780212402344,7.629127502441406,-26.799522399902344
1693840628255,8.121978759765625,7.982368469238281,-27.4071044921875
1693840629250,12.04861068725586,8.378150939941406,-23.99858856201172
1693840630244,6.05859375,6.536735534667969,-27.819793701171875
1693840631239,12.53768539428711,6.611564636230469,-25.54827880859375
1693840632233,2.15802001953125,5.637474060058594,-31.76404571533203
1693840633228,-3.616008758544922,2.9406204223632812,-40.038108825683594
1693840634222,-5.905467987060547,4.93853759765625,-40.099632263183594
1693840635217,-7.4519195556640625,3.2219161987304688,-42.52421569824219
1693840636212,-9.173660278320312,3.9761123657226562,-45.90074920654297
1693840637206,-10.373268127441406,2.8955917358398438,-46.10205078125
1693840638200,-9.81125259399414,1.385498046875,-51.63958740234375
1693840639195,-14.689632415771484,2.5646209716796875,-44.850528717041016
1693840640189,-8.265666961669922,3.1145401000976562,-45.02223205566406
1693840641184,-7.1326141357421875,2.4288177490234375,-44.98244857788086
1693840642178,-10.021408081054688,2.7200393676757812,-44.64198303222656
1693840643173,-10.251396179199219,2.4936904907226562,-42.73836135864258
1693840644168,-9.690589904785156,2.89208984375,-42.4237174987793
1693840645162,-14.257625579833984,2.5140304565429688,-45.79253005981445
1693840646157,-9.10580062866211,1.210205078125,-54.15774154663086
1693840648146,-10.743267059326172,-0.39599609375,-60.67158508300781
1693840649140,-11.11990737915039,-2.27838134765625,-57.508575439453125
1693840650136,-11.32796859741211,-2.1972732543945312,-58.585933685302734
1693840651130,-7.332328796386719,-1.599212646484375,-57.467044830322266
1693840652124,-10.892108917236328,-0.15077972412109375,-55.5206413269043
1693840653119,-8.58279800415039,-0.9364242553710938,-53.705989837646484
1693840654113,-12.420841217041016,-0.5789260864257812,-48.50043869018555
1693840655108,-10.587936401367188,0.9797897338867188,-46.47320556640625
1693840656103,-12.895069122314453,1.7143936157226562,-41.1124267578125
1693840657098,-11.538921356201172,4.14947509765625,-43.07598876953125
1693840658102,-12.092998504638672,1.898223876953125,-45.21352005004883
1693840659086,-5.2003326416015625,-0.37624359130859375,-41.02216339111328
1693840660081,-9.52963638305664,3.5540695190429688,-43.41200256347656
1693840661075,-11.00259017944336,1.5341796875,-47.58210372924805
1693840662070,-10.503852844238281,2.5066757202148438,-42.510868072509766
1693840663064,-10.511898040771484,3.2196197509765625,-44.24338150024414
1693840664060,-7.581272125244141,5.432029724121094,-38.093101501464844
1693840665054,-3.1680335998535156,11.06475830078125,-15.041351318359375
1693840666048,-9.781978607177734,2.8016204833984375,-43.56588363647461
1693840667043,-12.278148651123047,2.6834793090820312,-44.04220962524414
1693840668037,-12.162837982177734,4.9419708251953125,-45.1158447265625
1693840669031,-9.422916412353516,4.592193603515625,-33.65037536621094
1693840670026,-11.11178970336914,2.0987319946289062,-37.08598327636719
1693840671021,-11.453289031982422,-0.17296600341796875,-46.864505767822266
1693840672015,-13.025745391845703,-2.389434814453125,-47.83031463623047
1693840673010,-9.71725845336914,6.842811584472656,-24.416336059570312
1693840674004,-9.2845458984375,7.243049621582031,-31.48480987548828
1693840674999,-29.590389251708984,20.18865966796875,-47.55717468261719
1693840675994,-52.87820816040039,-13.649620056152344,-30.94750213623047
1693840676988,-52.04762649536133,-16.328109741210938,-31.003585815429688
1693840677983,-56.711185455322266,21.331336975097656,-33.068084716796875
1693840678978,-49.25760269165039,28.971633911132812,-32.62140655517578
1693840679972,-55.2907829284668,31.74744415283203,-39.12074279785156
1693840680967,-34.234073638916016,-44.11152648925781,-36.10252380371094
1693840681961,-38.281490325927734,-42.67499542236328,-35.59315490722656
1693840682956,-36.23933792114258,-39.884422302246094,-29.223114013671875
1693840683950,-33.65787124633789,-36.32430648803711,-26.113693237304688
1693840684945,-31.631458282470703,-29.404006958007812,-12.236289978027344
1693840685939,-31.51822280883789,-29.5855712890625,-14.563064575195312
1693840686934,-35.24861526489258,-35.292633056640625,-26.644302368164062
1693840687928,-37.54829025268555,-38.92186737060547,-32.772552490234375
1693840688923,-36.900264739990234,-36.50837707519531,-27.990020751953125
1693840689917,-40.19179916381836,-41.881378173828125,-42.58332061767578
1693840690912,-39.290225982666016,-42.25749206542969,-43.794349670410156
1693840691906,-37.935367584228516,-39.7099609375,-39.83113098144531
1693840692901,-38.54775619506836,-40.42333221435547,-41.08915710449219
1693840693896,-36.33015823364258,-36.14064407348633,-32.084228515625
1693840694890,-37.48153305053711,-35.10059356689453,-32.602073669433594
1693840695885,-37.89387893676758,-36.260860443115234,-36.12223815917969
1693840696879,-38.19034957885742,-35.634376525878906,-34.01386260986328
1693840697874,-37.24843215942383,-30.634300231933594,-23.848907470703125
1693840698868,-40.33671951293945,-28.211036682128906,-24.89429473876953
1693840699863,-41.72328567504883,-29.786453247070312,-30.573562622070312
1693840700857,-43.61207962036133,-32.415283203125,-36.97151184082031
1693840701852,-45.37165451049805,-32.98112487792969,-41.003334045410156
1693840702846,-46.8837776184082,-32.532806396484375,-39.466827392578125
1693840703841,-47.80714797973633,-33.36247253417969,-42.044700622558594
1693840704835,-47.0573844909668,-32.39641571044922,-39.596824645996094
1693840705830,-48.51747512817383,-33.66936492919922,-44.661949157714844
1693840706824,-48.509586334228516,-34.176918029785156,-45.71266174316406
1693840707819,-49.53257369995117,-34.249969482421875,-45.77293014526367
1693840708813,-49.28474807739258,-33.830528259277344,-46.28632736206055
